Date_Id,Date_Full,Day Name,Day Number of Week,Day Number of Month,Day Number of Year,Week Number,Month Number,Month Name,Calender Quarter,Fiscal Quarter,Calender Year,Fiscal Year
20411014,2041-10-14,Monday,2,14,286,41,10,October,4,1,2041,2042
20411015,2041-10-15,Tuesday,3,15,287,41,10,October,4,1,2041,2042
20411016,2041-10-16,Wednesday,4,16,288,42,10,October,4,1,2041,2042
20411017,2041-10-17,Thursday,5,17,289,42,10,October,4,1,2041,2042
20411018,2041-10-18,Friday,6,18,290,42,10,October,4,1,2041,2042
20411019,2041-10-19,Saturday,7,19,291,42,10,October,4,1,2041,2042
20411020,2041-10-20,Sunday,1,20,292,42,10,October,4,1,2041,2042
20411021,2041-10-21,Monday,2,21,293,42,10,October,4,1,2041,2042
20411022,2041-10-22,Tuesday,3,22,294,42,10,October,4,1,2041,2042
20411023,2041-10-23,Wednesday,4,23,295,43,10,October,4,1,2041,2042
20411024,2041-10-24,Thursday,5,24,296,43,10,October,4,1,2041,2042
20411025,2041-10-25,Friday,6,25,297,43,10,October,4,1,2041,2042
20411026,2041-10-26,Saturday,7,26,298,43,10,October,4,1,2041,2042
20411027,2041-10-27,Sunday,1,27,299,43,10,October,4,1,2041,2042
20411028,2041-10-28,Monday,2,28,300,43,10,October,4,1,2041,2042
20411029,2041-10-29,Tuesday,3,29,301,43,10,October,4,1,2041,2042
20411030,2041-10-30,Wednesday,4,30,302,44,10,October,4,1,2041,2042
20411031,2041-10-31,Thursday,5,31,303,44,10,October,4,1,2041,2042
20411101,2041-11-01,Friday,6,1,304,44,11,November,4,1,2041,2042
20411102,2041-11-02,Saturday,7,2,305,44,11,November,4,1,2041,2042
20411103,2041-11-03,Sunday,1,3,306,44,11,November,4,1,2041,2042
20411104,2041-11-04,Monday,2,4,307,44,11,November,4,1,2041,2042
20411105,2041-11-05,Tuesday,3,5,308,44,11,November,4,1,2041,2042
20411106,2041-11-06,Wednesday,4,6,309,45,11,November,4,1,2041,2042
20411107,2041-11-07,Thursday,5,7,310,45,11,November,4,1,2041,2042
20411108,2041-11-08,Friday,6,8,311,45,11,November,4,1,2041,2042
20411109,2041-11-09,Saturday,7,9,312,45,11,November,4,1,2041,2042
20411110,2041-11-10,Sunday,1,10,313,45,11,November,4,1,2041,2042
20411111,2041-11-11,Monday,2,11,314,45,11,November,4,1,2041,2042
20411112,2041-11-12,Tuesday,3,12,315,45,11,November,4,1,2041,2042
20411113,2041-11-13,Wednesday,4,13,316,46,11,November,4,1,2041,2042
20411114,2041-11-14,Thursday,5,14,317,46,11,November,4,1,2041,2042
20411115,2041-11-15,Friday,6,15,318,46,11,November,4,1,2041,2042
20411116,2041-11-16,Saturday,7,16,319,46,11,November,4,1,2041,2042
20411117,2041-11-17,Sunday,1,17,320,46,11,November,4,1,2041,2042
20411118,2041-11-18,Monday,2,18,321,46,11,November,4,1,2041,2042
20411119,2041-11-19,Tuesday,3,19,322,46,11,November,4,1,2041,2042
20411120,2041-11-20,Wednesday,4,20,323,47,11,November,4,1,2041,2042
20411121,2041-11-21,Thursday,5,21,324,47,11,November,4,1,2041,2042
20411122,2041-11-22,Friday,6,22,325,47,11,November,4,1,2041,2042
20411123,2041-11-23,Saturday,7,23,326,47,11,November,4,1,2041,2042
20411124,2041-11-24,Sunday,1,24,327,47,11,November,4,1,2041,2042
20411125,2041-11-25,Monday,2,25,328,47,11,November,4,1,2041,2042
20411126,2041-11-26,Tuesday,3,26,329,47,11,November,4,1,2041,2042
20411127,2041-11-27,Wednesday,4,27,330,48,11,November,4,1,2041,2042
20411128,2041-11-28,Thursday,5,28,331,48,11,November,4,1,2041,2042
20411129,2041-11-29,Friday,6,29,332,48,11,November,4,1,2041,2042
20411130,2041-11-30,Saturday,7,30,333,48,11,November,4,1,2041,2042
20411201,2041-12-01,Sunday,1,1,334,48,12,December,4,1,2041,2042
20411202,2041-12-02,Monday,2,2,335,48,12,December,4,1,2041,2042
20411203,2041-12-03,Tuesday,3,3,336,48,12,December,4,1,2041,2042
20411204,2041-12-04,Wednesday,4,4,337,49,12,December,4,1,2041,2042
20411205,2041-12-05,Thursday,5,5,338,49,12,December,4,1,2041,2042
20411206,2041-12-06,Friday,6,6,339,49,12,December,4,1,2041,2042
20411207,2041-12-07,Saturday,7,7,340,49,12,December,4,1,2041,2042
20411208,2041-12-08,Sunday,1,8,341,49,12,December,4,1,2041,2042
20411209,2041-12-09,Monday,2,9,342,49,12,December,4,1,2041,2042
20411210,2041-12-10,Tuesday,3,10,343,49,12,December,4,1,2041,2042
20411211,2041-12-11,Wednesday,4,11,344,50,12,December,4,1,2041,2042
20411212,2041-12-12,Thursday,5,12,345,50,12,December,4,1,2041,2042
20411213,2041-12-13,Friday,6,13,346,50,12,December,4,1,2041,2042
20411214,2041-12-14,Saturday,7,14,347,50,12,December,4,1,2041,2042
20411215,2041-12-15,Sunday,1,15,348,50,12,December,4,1,2041,2042
20411216,2041-12-16,Monday,2,16,349,50,12,December,4,1,2041,2042
20411217,2041-12-17,Tuesday,3,17,350,50,12,December,4,1,2041,2042
20411218,2041-12-18,Wednesday,4,18,351,51,12,December,4,1,2041,2042
20411219,2041-12-19,Thursday,5,19,352,51,12,December,4,1,2041,2042
20411220,2041-12-20,Friday,6,20,353,51,12,December,4,1,2041,2042
20411221,2041-12-21,Saturday,7,21,354,51,12,December,4,1,2041,2042
20411222,2041-12-22,Sunday,1,22,355,51,12,December,4,1,2041,2042
20411223,2041-12-23,Monday,2,23,356,51,12,December,4,1,2041,2042
20411224,2041-12-24,Tuesday,3,24,357,51,12,December,4,1,2041,2042
20411225,2041-12-25,Wednesday,4,25,358,52,12,December,4,1,2041,2042
20411226,2041-12-26,Thursday,5,26,359,52,12,December,4,1,2041,2042
20411227,2041-12-27,Friday,6,27,360,52,12,December,4,1,2041,2042
20411228,2041-12-28,Saturday,7,28,361,52,12,December,4,1,2041,2042
20411229,2041-12-29,Sunday,1,29,362,52,12,December,4,1,2041,2042
20411230,2041-12-30,Monday,2,30,363,52,12,December,4,1,2041,2042
20411231,2041-12-31,Tuesday,3,31,364,52,12,December,4,1,2041,2042
20420101,2042-01-01,Wednesday,4,1,0,0,1,January,1,2,2042,2042
20420102,2042-01-02,Thursday,5,2,1,1,1,January,1,2,2042,2042
20420103,2042-01-03,Friday,6,3,2,1,1,January,1,2,2042,2042
20420104,2042-01-04,Saturday,7,4,3,1,1,January,1,2,2042,2042
20420105,2042-01-05,Sunday,1,5,4,1,1,January,1,2,2042,2042
20420106,2042-01-06,Monday,2,6,5,1,1,January,1,2,2042,2042
20420107,2042-01-07,Tuesday,3,7,6,1,1,January,1,2,2042,2042
20420108,2042-01-08,Wednesday,4,8,7,1,1,January,1,2,2042,2042
20420109,2042-01-09,Thursday,5,9,8,2,1,January,1,2,2042,2042
20420110,2042-01-10,Friday,6,10,9,2,1,January,1,2,2042,2042
20420111,2042-01-11,Saturday,7,11,10,2,1,January,1,2,2042,2042
20420112,2042-01-12,Sunday,1,12,11,2,1,January,1,2,2042,2042
20420113,2042-01-13,Monday,2,13,12,2,1,January,1,2,2042,2042
20420114,2042-01-14,Tuesday,3,14,13,2,1,January,1,2,2042,2042
20420115,2042-01-15,Wednesday,4,15,14,2,1,January,1,2,2042,2042
20420116,2042-01-16,Thursday,5,16,15,3,1,January,1,2,2042,2042
20420117,2042-01-17,Friday,6,17,16,3,1,January,1,2,2042,2042
20420118,2042-01-18,Saturday,7,18,17,3,1,January,1,2,2042,2042
20420119,2042-01-19,Sunday,1,19,18,3,1,January,1,2,2042,2042
20420120,2042-01-20,Monday,2,20,19,3,1,January,1,2,2042,2042
20420121,2042-01-21,Tuesday,3,21,20,3,1,January,1,2,2042,2042
20420122,2042-01-22,Wednesday,4,22,21,3,1,January,1,2,2042,2042
20420123,2042-01-23,Thursday,5,23,22,4,1,January,1,2,2042,2042
20420124,2042-01-24,Friday,6,24,23,4,1,January,1,2,2042,2042
20420125,2042-01-25,Saturday,7,25,24,4,1,January,1,2,2042,2042
20420126,2042-01-26,Sunday,1,26,25,4,1,January,1,2,2042,2042
20420127,2042-01-27,Monday,2,27,26,4,1,January,1,2,2042,2042
20420128,2042-01-28,Tuesday,3,28,27,4,1,January,1,2,2042,2042
20420129,2042-01-29,Wednesday,4,29,28,4,1,January,1,2,2042,2042
20420130,2042-01-30,Thursday,5,30,29,5,1,January,1,2,2042,2042
20420131,2042-01-31,Friday,6,31,30,5,1,January,1,2,2042,2042
20420201,2042-02-01,Saturday,7,1,31,5,2,February,1,2,2042,2042
20420202,2042-02-02,Sunday,1,2,32,5,2,February,1,2,2042,2042
20420203,2042-02-03,Monday,2,3,33,5,2,February,1,2,2042,2042
20420204,2042-02-04,Tuesday,3,4,34,5,2,February,1,2,2042,2042
20420205,2042-02-05,Wednesday,4,5,35,5,2,February,1,2,2042,2042
20420206,2042-02-06,Thursday,5,6,36,6,2,February,1,2,2042,2042
20420207,2042-02-07,Friday,6,7,37,6,2,February,1,2,2042,2042
20420208,2042-02-08,Saturday,7,8,38,6,2,February,1,2,2042,2042
20420209,2042-02-09,Sunday,1,9,39,6,2,February,1,2,2042,2042
20420210,2042-02-10,Monday,2,10,40,6,2,February,1,2,2042,2042
20420211,2042-02-11,Tuesday,3,11,41,6,2,February,1,2,2042,2042
20420212,2042-02-12,Wednesday,4,12,42,6,2,February,1,2,2042,2042
20420213,2042-02-13,Thursday,5,13,43,7,2,February,1,2,2042,2042
20420214,2042-02-14,Friday,6,14,44,7,2,February,1,2,2042,2042
20420215,2042-02-15,Saturday,7,15,45,7,2,February,1,2,2042,2042
20420216,2042-02-16,Sunday,1,16,46,7,2,February,1,2,2042,2042
20420217,2042-02-17,Monday,2,17,47,7,2,February,1,2,2042,2042
20420218,2042-02-18,Tuesday,3,18,48,7,2,February,1,2,2042,2042
20420219,2042-02-19,Wednesday,4,19,49,7,2,February,1,2,2042,2042
20420220,2042-02-20,Thursday,5,20,50,8,2,February,1,2,2042,2042
20420221,2042-02-21,Friday,6,21,51,8,2,February,1,2,2042,2042
20420222,2042-02-22,Saturday,7,22,52,8,2,February,1,2,2042,2042
20420223,2042-02-23,Sunday,1,23,53,8,2,February,1,2,2042,2042
20420224,2042-02-24,Monday,2,24,54,8,2,February,1,2,2042,2042
20420225,2042-02-25,Tuesday,3,25,55,8,2,February,1,2,2042,2042
20420226,2042-02-26,Wednesday,4,26,56,8,2,February,1,2,2042,2042
20420227,2042-02-27,Thursday,5,27,57,9,2,February,1,2,2042,2042
20420228,2042-02-28,Friday,6,28,58,9,2,February,1,2,2042,2042
20420301,2042-03-01,Saturday,7,1,59,9,3,March,1,2,2042,2042
20420302,2042-03-02,Sunday,1,2,60,9,3,March,1,2,2042,2042
20420303,2042-03-03,Monday,2,3,61,9,3,March,1,2,2042,2042
20420304,2042-03-04,Tuesday,3,4,62,9,3,March,1,2,2042,2042
20420305,2042-03-05,Wednesday,4,5,63,9,3,March,1,2,2042,2042
20420306,2042-03-06,Thursday,5,6,64,10,3,March,1,2,2042,2042
20420307,2042-03-07,Friday,6,7,65,10,3,March,1,2,2042,2042
20420308,2042-03-08,Saturday,7,8,66,10,3,March,1,2,2042,2042
20420309,2042-03-09,Sunday,1,9,67,10,3,March,1,2,2042,2042
20420310,2042-03-10,Monday,2,10,68,10,3,March,1,2,2042,2042
20420311,2042-03-11,Tuesday,3,11,69,10,3,March,1,2,2042,2042
20420312,2042-03-12,Wednesday,4,12,70,10,3,March,1,2,2042,2042
20420313,2042-03-13,Thursday,5,13,71,11,3,March,1,2,2042,2042
20420314,2042-03-14,Friday,6,14,72,11,3,March,1,2,2042,2042
20420315,2042-03-15,Saturday,7,15,73,11,3,March,1,2,2042,2042
20420316,2042-03-16,Sunday,1,16,74,11,3,March,1,2,2042,2042
20420317,2042-03-17,Monday,2,17,75,11,3,March,1,2,2042,2042
20420318,2042-03-18,Tuesday,3,18,76,11,3,March,1,2,2042,2042
20420319,2042-03-19,Wednesday,4,19,77,11,3,March,1,2,2042,2042
20420320,2042-03-20,Thursday,5,20,78,12,3,March,1,2,2042,2042
20420321,2042-03-21,Friday,6,21,79,12,3,March,1,2,2042,2042
20420322,2042-03-22,Saturday,7,22,80,12,3,March,1,2,2042,2042
20420323,2042-03-23,Sunday,1,23,81,12,3,March,1,2,2042,2042
20420324,2042-03-24,Monday,2,24,82,12,3,March,1,2,2042,2042
20420325,2042-03-25,Tuesday,3,25,83,12,3,March,1,2,2042,2042
20420326,2042-03-26,Wednesday,4,26,84,12,3,March,1,2,2042,2042
20420327,2042-03-27,Thursday,5,27,85,13,3,March,1,2,2042,2042
20420328,2042-03-28,Friday,6,28,86,13,3,March,1,2,2042,2042
20420329,2042-03-29,Saturday,7,29,87,13,3,March,1,2,2042,2042
20420330,2042-03-30,Sunday,1,30,88,13,3,March,1,2,2042,2042
20420331,2042-03-31,Monday,2,31,89,13,3,March,1,2,2042,2042
20420401,2042-04-01,Tuesday,3,1,90,13,4,April,2,3,2042,2042
20420402,2042-04-02,Wednesday,4,2,91,13,4,April,2,3,2042,2042
20420403,2042-04-03,Thursday,5,3,92,14,4,April,2,3,2042,2042
20420404,2042-04-04,Friday,6,4,93,14,4,April,2,3,2042,2042
20420405,2042-04-05,Saturday,7,5,94,14,4,April,2,3,2042,2042
20420406,2042-04-06,Sunday,1,6,95,14,4,April,2,3,2042,2042
20420407,2042-04-07,Monday,2,7,96,14,4,April,2,3,2042,2042
20420408,2042-04-08,Tuesday,3,8,97,14,4,April,2,3,2042,2042
20420409,2042-04-09,Wednesday,4,9,98,14,4,April,2,3,2042,2042
20420410,2042-04-10,Thursday,5,10,99,15,4,April,2,3,2042,2042
20420411,2042-04-11,Friday,6,11,100,15,4,April,2,3,2042,2042
20420412,2042-04-12,Saturday,7,12,101,15,4,April,2,3,2042,2042
20420413,2042-04-13,Sunday,1,13,102,15,4,April,2,3,2042,2042
20420414,2042-04-14,Monday,2,14,103,15,4,April,2,3,2042,2042
20420415,2042-04-15,Tuesday,3,15,104,15,4,April,2,3,2042,2042
20420416,2042-04-16,Wednesday,4,16,105,15,4,April,2,3,2042,2042
20420417,2042-04-17,Thursday,5,17,106,16,4,April,2,3,2042,2042
20420418,2042-04-18,Friday,6,18,107,16,4,April,2,3,2042,2042
20420419,2042-04-19,Saturday,7,19,108,16,4,April,2,3,2042,2042
20420420,2042-04-20,Sunday,1,20,109,16,4,April,2,3,2042,2042
20420421,2042-04-21,Monday,2,21,110,16,4,April,2,3,2042,2042
20420422,2042-04-22,Tuesday,3,22,111,16,4,April,2,3,2042,2042
20420423,2042-04-23,Wednesday,4,23,112,16,4,April,2,3,2042,2042
20420424,2042-04-24,Thursday,5,24,113,17,4,April,2,3,2042,2042
20420425,2042-04-25,Friday,6,25,114,17,4,April,2,3,2042,2042
20420426,2042-04-26,Saturday,7,26,115,17,4,April,2,3,2042,2042
20420427,2042-04-27,Sunday,1,27,116,17,4,April,2,3,2042,2042
20420428,2042-04-28,Monday,2,28,117,17,4,April,2,3,2042,2042
20420429,2042-04-29,Tuesday,3,29,118,17,4,April,2,3,2042,2042
20420430,2042-04-30,Wednesday,4,30,119,17,4,April,2,3,2042,2042
20420501,2042-05-01,Thursday,5,1,120,18,5,May,2,3,2042,2042
20420502,2042-05-02,Friday,6,2,121,18,5,May,2,3,2042,2042
20420503,2042-05-03,Saturday,7,3,122,18,5,May,2,3,2042,2042
20420504,2042-05-04,Sunday,1,4,123,18,5,May,2,3,2042,2042
20420505,2042-05-05,Monday,2,5,124,18,5,May,2,3,2042,2042
20420506,2042-05-06,Tuesday,3,6,125,18,5,May,2,3,2042,2042
20420507,2042-05-07,Wednesday,4,7,126,18,5,May,2,3,2042,2042
20420508,2042-05-08,Thursday,5,8,127,19,5,May,2,3,2042,2042
20420509,2042-05-09,Friday,6,9,128,19,5,May,2,3,2042,2042
20420510,2042-05-10,Saturday,7,10,129,19,5,May,2,3,2042,2042
20420511,2042-05-11,Sunday,1,11,130,19,5,May,2,3,2042,2042
20420512,2042-05-12,Monday,2,12,131,19,5,May,2,3,2042,2042
20420513,2042-05-13,Tuesday,3,13,132,19,5,May,2,3,2042,2042
20420514,2042-05-14,Wednesday,4,14,133,19,5,May,2,3,2042,2042
20420515,2042-05-15,Thursday,5,15,134,20,5,May,2,3,2042,2042
20420516,2042-05-16,Friday,6,16,135,20,5,May,2,3,2042,2042
20420517,2042-05-17,Saturday,7,17,136,20,5,May,2,3,2042,2042
20420518,2042-05-18,Sunday,1,18,137,20,5,May,2,3,2042,2042
20420519,2042-05-19,Monday,2,19,138,20,5,May,2,3,2042,2042
20420520,2042-05-20,Tuesday,3,20,139,20,5,May,2,3,2042,2042
20420521,2042-05-21,Wednesday,4,21,140,20,5,May,2,3,2042,2042
20420522,2042-05-22,Thursday,5,22,141,21,5,May,2,3,2042,2042
20420523,2042-05-23,Friday,6,23,142,21,5,May,2,3,2042,2042
20420524,2042-05-24,Saturday,7,24,143,21,5,May,2,3,2042,2042
20420525,2042-05-25,Sunday,1,25,144,21,5,May,2,3,2042,2042
20420526,2042-05-26,Monday,2,26,145,21,5,May,2,3,2042,2042
20420527,2042-05-27,Tuesday,3,27,146,21,5,May,2,3,2042,2042
20420528,2042-05-28,Wednesday,4,28,147,21,5,May,2,3,2042,2042
20420529,2042-05-29,Thursday,5,29,148,22,5,May,2,3,2042,2042
20420530,2042-05-30,Friday,6,30,149,22,5,May,2,3,2042,2042
20420531,2042-05-31,Saturday,7,31,150,22,5,May,2,3,2042,2042
20420601,2042-06-01,Sunday,1,1,151,22,6,June,2,3,2042,2042
20420602,2042-06-02,Monday,2,2,152,22,6,June,2,3,2042,2042
20420603,2042-06-03,Tuesday,3,3,153,22,6,June,2,3,2042,2042
20420604,2042-06-04,Wednesday,4,4,154,22,6,June,2,3,2042,2042
20420605,2042-06-05,Thursday,5,5,155,23,6,June,2,3,2042,2042
20420606,2042-06-06,Friday,6,6,156,23,6,June,2,3,2042,2042
20420607,2042-06-07,Saturday,7,7,157,23,6,June,2,3,2042,2042
20420608,2042-06-08,Sunday,1,8,158,23,6,June,2,3,2042,2042
20420609,2042-06-09,Monday,2,9,159,23,6,June,2,3,2042,2042
20420610,2042-06-10,Tuesday,3,10,160,23,6,June,2,3,2042,2042
20420611,2042-06-11,Wednesday,4,11,161,23,6,June,2,3,2042,2042
20420612,2042-06-12,Thursday,5,12,162,24,6,June,2,3,2042,2042
20420613,2042-06-13,Friday,6,13,163,24,6,June,2,3,2042,2042
20420614,2042-06-14,Saturday,7,14,164,24,6,June,2,3,2042,2042
20420615,2042-06-15,Sunday,1,15,165,24,6,June,2,3,2042,2042
20420616,2042-06-16,Monday,2,16,166,24,6,June,2,3,2042,2042
20420617,2042-06-17,Tuesday,3,17,167,24,6,June,2,3,2042,2042
20420618,2042-06-18,Wednesday,4,18,168,24,6,June,2,3,2042,2042
20420619,2042-06-19,Thursday,5,19,169,25,6,June,2,3,2042,2042
20420620,2042-06-20,Friday,6,20,170,25,6,June,2,3,2042,2042
20420621,2042-06-21,Saturday,7,21,171,25,6,June,2,3,2042,2042
20420622,2042-06-22,Sunday,1,22,172,25,6,June,2,3,2042,2042
20420623,2042-06-23,Monday,2,23,173,25,6,June,2,3,2042,2042
20420624,2042-06-24,Tuesday,3,24,174,25,6,June,2,3,2042,2042
20420625,2042-06-25,Wednesday,4,25,175,25,6,June,2,3,2042,2042
20420626,2042-06-26,Thursday,5,26,176,26,6,June,2,3,2042,2042
20420627,2042-06-27,Friday,6,27,177,26,6,June,2,3,2042,2042
20420628,2042-06-28,Saturday,7,28,178,26,6,June,2,3,2042,2042
20420629,2042-06-29,Sunday,1,29,179,26,6,June,2,3,2042,2042
20420630,2042-06-30,Monday,2,30,180,26,6,June,2,3,2042,2042
20420701,2042-07-01,Tuesday,3,1,181,26,7,July,3,4,2042,2042
20420702,2042-07-02,Wednesday,4,2,182,26,7,July,3,4,2042,2042
20420703,2042-07-03,Thursday,5,3,183,27,7,July,3,4,2042,2042
20420704,2042-07-04,Friday,6,4,184,27,7,July,3,4,2042,2042
20420705,2042-07-05,Saturday,7,5,185,27,7,July,3,4,2042,2042
20420706,2042-07-06,Sunday,1,6,186,27,7,July,3,4,2042,2042
20420707,2042-07-07,Monday,2,7,187,27,7,July,3,4,2042,2042
20420708,2042-07-08,Tuesday,3,8,188,27,7,July,3,4,2042,2042
20420709,2042-07-09,Wednesday,4,9,189,27,7,July,3,4,2042,2042
20420710,2042-07-10,Thursday,5,10,190,28,7,July,3,4,2042,2042
20420711,2042-07-11,Friday,6,11,191,28,7,July,3,4,2042,2042
20420712,2042-07-12,Saturday,7,12,192,28,7,July,3,4,2042,2042
20420713,2042-07-13,Sunday,1,13,193,28,7,July,3,4,2042,2042
20420714,2042-07-14,Monday,2,14,194,28,7,July,3,4,2042,2042
20420715,2042-07-15,Tuesday,3,15,195,28,7,July,3,4,2042,2042
20420716,2042-07-16,Wednesday,4,16,196,28,7,July,3,4,2042,2042
20420717,2042-07-17,Thursday,5,17,197,29,7,July,3,4,2042,2042
20420718,2042-07-18,Friday,6,18,198,29,7,July,3,4,2042,2042
20420719,2042-07-19,Saturday,7,19,199,29,7,July,3,4,2042,2042
20420720,2042-07-20,Sunday,1,20,200,29,7,July,3,4,2042,2042
20420721,2042-07-21,Monday,2,21,201,29,7,July,3,4,2042,2042
20420722,2042-07-22,Tuesday,3,22,202,29,7,July,3,4,2042,2042
20420723,2042-07-23,Wednesday,4,23,203,29,7,July,3,4,2042,2042
20420724,2042-07-24,Thursday,5,24,204,30,7,July,3,4,2042,2042
20420725,2042-07-25,Friday,6,25,205,30,7,July,3,4,2042,2042
20420726,2042-07-26,Saturday,7,26,206,30,7,July,3,4,2042,2042
20420727,2042-07-27,Sunday,1,27,207,30,7,July,3,4,2042,2042
20420728,2042-07-28,Monday,2,28,208,30,7,July,3,4,2042,2042
20420729,2042-07-29,Tuesday,3,29,209,30,7,July,3,4,2042,2042
20420730,2042-07-30,Wednesday,4,30,210,30,7,July,3,4,2042,2042
20420731,2042-07-31,Thursday,5,31,211,31,7,July,3,4,2042,2042
20420801,2042-08-01,Friday,6,1,212,31,8,August,3,4,2042,2042
20420802,2042-08-02,Saturday,7,2,213,31,8,August,3,4,2042,2042
20420803,2042-08-03,Sunday,1,3,214,31,8,August,3,4,2042,2042
20420804,2042-08-04,Monday,2,4,215,31,8,August,3,4,2042,2042
20420805,2042-08-05,Tuesday,3,5,216,31,8,August,3,4,2042,2042
20420806,2042-08-06,Wednesday,4,6,217,31,8,August,3,4,2042,2042
20420807,2042-08-07,Thursday,5,7,218,32,8,August,3,4,2042,2042
20420808,2042-08-08,Friday,6,8,219,32,8,August,3,4,2042,2042
20420809,2042-08-09,Saturday,7,9,220,32,8,August,3,4,2042,2042
20420810,2042-08-10,Sunday,1,10,221,32,8,August,3,4,2042,2042
20420811,2042-08-11,Monday,2,11,222,32,8,August,3,4,2042,2042
20420812,2042-08-12,Tuesday,3,12,223,32,8,August,3,4,2042,2042
20420813,2042-08-13,Wednesday,4,13,224,32,8,August,3,4,2042,2042
20420814,2042-08-14,Thursday,5,14,225,33,8,August,3,4,2042,2042
20420815,2042-08-15,Friday,6,15,226,33,8,August,3,4,2042,2042
20420816,2042-08-16,Saturday,7,16,227,33,8,August,3,4,2042,2042
20420817,2042-08-17,Sunday,1,17,228,33,8,August,3,4,2042,2042
20420818,2042-08-18,Monday,2,18,229,33,8,August,3,4,2042,2042
20420819,2042-08-19,Tuesday,3,19,230,33,8,August,3,4,2042,2042
20420820,2042-08-20,Wednesday,4,20,231,33,8,August,3,4,2042,2042
20420821,2042-08-21,Thursday,5,21,232,34,8,August,3,4,2042,2042
20420822,2042-08-22,Friday,6,22,233,34,8,August,3,4,2042,2042
20420823,2042-08-23,Saturday,7,23,234,34,8,August,3,4,2042,2042
20420824,2042-08-24,Sunday,1,24,235,34,8,August,3,4,2042,2042
20420825,2042-08-25,Monday,2,25,236,34,8,August,3,4,2042,2042
20420826,2042-08-26,Tuesday,3,26,237,34,8,August,3,4,2042,2042
20420827,2042-08-27,Wednesday,4,27,238,34,8,August,3,4,2042,2042
20420828,2042-08-28,Thursday,5,28,239,35,8,August,3,4,2042,2042
20420829,2042-08-29,Friday,6,29,240,35,8,August,3,4,2042,2042
20420830,2042-08-30,Saturday,7,30,241,35,8,August,3,4,2042,2042
20420831,2042-08-31,Sunday,1,31,242,35,8,August,3,4,2042,2042
20420901,2042-09-01,Monday,2,1,243,35,9,September,3,4,2042,2042
20420902,2042-09-02,Tuesday,3,2,244,35,9,September,3,4,2042,2042
20420903,2042-09-03,Wednesday,4,3,245,35,9,September,3,4,2042,2042
20420904,2042-09-04,Thursday,5,4,246,36,9,September,3,4,2042,2042
20420905,2042-09-05,Friday,6,5,247,36,9,September,3,4,2042,2042
20420906,2042-09-06,Saturday,7,6,248,36,9,September,3,4,2042,2042
20420907,2042-09-07,Sunday,1,7,249,36,9,September,3,4,2042,2042
20420908,2042-09-08,Monday,2,8,250,36,9,September,3,4,2042,2042
20420909,2042-09-09,Tuesday,3,9,251,36,9,September,3,4,2042,2042
20420910,2042-09-10,Wednesday,4,10,252,36,9,September,3,4,2042,2042
20420911,2042-09-11,Thursday,5,11,253,37,9,September,3,4,2042,2042
20420912,2042-09-12,Friday,6,12,254,37,9,September,3,4,2042,2042
20420913,2042-09-13,Saturday,7,13,255,37,9,September,3,4,2042,2042
20420914,2042-09-14,Sunday,1,14,256,37,9,September,3,4,2042,2042
20420915,2042-09-15,Monday,2,15,257,37,9,September,3,4,2042,2042
20420916,2042-09-16,Tuesday,3,16,258,37,9,September,3,4,2042,2042
20420917,2042-09-17,Wednesday,4,17,259,37,9,September,3,4,2042,2042
20420918,2042-09-18,Thursday,5,18,260,38,9,September,3,4,2042,2042
20420919,2042-09-19,Friday,6,19,261,38,9,September,3,4,2042,2042
20420920,2042-09-20,Saturday,7,20,262,38,9,September,3,4,2042,2042
20420921,2042-09-21,Sunday,1,21,263,38,9,September,3,4,2042,2042
20420922,2042-09-22,Monday,2,22,264,38,9,September,3,4,2042,2042
20420923,2042-09-23,Tuesday,3,23,265,38,9,September,3,4,2042,2042
20420924,2042-09-24,Wednesday,4,24,266,38,9,September,3,4,2042,2042
20420925,2042-09-25,Thursday,5,25,267,39,9,September,3,4,2042,2042
20420926,2042-09-26,Friday,6,26,268,39,9,September,3,4,2042,2042
20420927,2042-09-27,Saturday,7,27,269,39,9,September,3,4,2042,2042
20420928,2042-09-28,Sunday,1,28,270,39,9,September,3,4,2042,2042
20420929,2042-09-29,Monday,2,29,271,39,9,September,3,4,2042,2042
20420930,2042-09-30,Tuesday,3,30,272,39,9,September,3,4,2042,2042
20421001,2042-10-01,Wednesday,4,1,273,39,10,October,4,1,2042,2043
20421002,2042-10-02,Thursday,5,2,274,40,10,October,4,1,2042,2043
20421003,2042-10-03,Friday,6,3,275,40,10,October,4,1,2042,2043
20421004,2042-10-04,Saturday,7,4,276,40,10,October,4,1,2042,2043
20421005,2042-10-05,Sunday,1,5,277,40,10,October,4,1,2042,2043
20421006,2042-10-06,Monday,2,6,278,40,10,October,4,1,2042,2043
20421007,2042-10-07,Tuesday,3,7,279,40,10,October,4,1,2042,2043
20421008,2042-10-08,Wednesday,4,8,280,40,10,October,4,1,2042,2043
20421009,2042-10-09,Thursday,5,9,281,41,10,October,4,1,2042,2043
20421010,2042-10-10,Friday,6,10,282,41,10,October,4,1,2042,2043
20421011,2042-10-11,Saturday,7,11,283,41,10,October,4,1,2042,2043
20421012,2042-10-12,Sunday,1,12,284,41,10,October,4,1,2042,2043
20421013,2042-10-13,Monday,2,13,285,41,10,October,4,1,2042,2043
20421014,2042-10-14,Tuesday,3,14,286,41,10,October,4,1,2042,2043
