Time_Id,Seconds Count,Time-24hr,Time-AMPM,Hour-24hr,Hour-AMPM,Minute,Second
163824,59904,16:38:24,4:38:24 PM,16,4,38,24
163825,59905,16:38:25,4:38:25 PM,16,4,38,25
163826,59906,16:38:26,4:38:26 PM,16,4,38,26
163827,59907,16:38:27,4:38:27 PM,16,4,38,27
163828,59908,16:38:28,4:38:28 PM,16,4,38,28
163829,59909,16:38:29,4:38:29 PM,16,4,38,29
163830,59910,16:38:30,4:38:30 PM,16,4,38,30
163831,59911,16:38:31,4:38:31 PM,16,4,38,31
163832,59912,16:38:32,4:38:32 PM,16,4,38,32
163833,59913,16:38:33,4:38:33 PM,16,4,38,33
163834,59914,16:38:34,4:38:34 PM,16,4,38,34
163835,59915,16:38:35,4:38:35 PM,16,4,38,35
163836,59916,16:38:36,4:38:36 PM,16,4,38,36
163837,59917,16:38:37,4:38:37 PM,16,4,38,37
163838,59918,16:38:38,4:38:38 PM,16,4,38,38
163839,59919,16:38:39,4:38:39 PM,16,4,38,39
163840,59920,16:38:40,4:38:40 PM,16,4,38,40
163841,59921,16:38:41,4:38:41 PM,16,4,38,41
163842,59922,16:38:42,4:38:42 PM,16,4,38,42
163843,59923,16:38:43,4:38:43 PM,16,4,38,43
163844,59924,16:38:44,4:38:44 PM,16,4,38,44
163845,59925,16:38:45,4:38:45 PM,16,4,38,45
163846,59926,16:38:46,4:38:46 PM,16,4,38,46
163847,59927,16:38:47,4:38:47 PM,16,4,38,47
163848,59928,16:38:48,4:38:48 PM,16,4,38,48
163849,59929,16:38:49,4:38:49 PM,16,4,38,49
163850,59930,16:38:50,4:38:50 PM,16,4,38,50
163851,59931,16:38:51,4:38:51 PM,16,4,38,51
163852,59932,16:38:52,4:38:52 PM,16,4,38,52
163853,59933,16:38:53,4:38:53 PM,16,4,38,53
163854,59934,16:38:54,4:38:54 PM,16,4,38,54
163855,59935,16:38:55,4:38:55 PM,16,4,38,55
163856,59936,16:38:56,4:38:56 PM,16,4,38,56
163857,59937,16:38:57,4:38:57 PM,16,4,38,57
163858,59938,16:38:58,4:38:58 PM,16,4,38,58
163859,59939,16:38:59,4:38:59 PM,16,4,38,59
163900,59940,16:39:00,4:39:00 PM,16,4,39,0
163901,59941,16:39:01,4:39:01 PM,16,4,39,1
163902,59942,16:39:02,4:39:02 PM,16,4,39,2
163903,59943,16:39:03,4:39:03 PM,16,4,39,3
163904,59944,16:39:04,4:39:04 PM,16,4,39,4
163905,59945,16:39:05,4:39:05 PM,16,4,39,5
163906,59946,16:39:06,4:39:06 PM,16,4,39,6
163907,59947,16:39:07,4:39:07 PM,16,4,39,7
163908,59948,16:39:08,4:39:08 PM,16,4,39,8
163909,59949,16:39:09,4:39:09 PM,16,4,39,9
163910,59950,16:39:10,4:39:10 PM,16,4,39,10
163911,59951,16:39:11,4:39:11 PM,16,4,39,11
163912,59952,16:39:12,4:39:12 PM,16,4,39,12
163913,59953,16:39:13,4:39:13 PM,16,4,39,13
163914,59954,16:39:14,4:39:14 PM,16,4,39,14
163915,59955,16:39:15,4:39:15 PM,16,4,39,15
163916,59956,16:39:16,4:39:16 PM,16,4,39,16
163917,59957,16:39:17,4:39:17 PM,16,4,39,17
163918,59958,16:39:18,4:39:18 PM,16,4,39,18
163919,59959,16:39:19,4:39:19 PM,16,4,39,19
163920,59960,16:39:20,4:39:20 PM,16,4,39,20
163921,59961,16:39:21,4:39:21 PM,16,4,39,21
163922,59962,16:39:22,4:39:22 PM,16,4,39,22
163923,59963,16:39:23,4:39:23 PM,16,4,39,23
163924,59964,16:39:24,4:39:24 PM,16,4,39,24
163925,59965,16:39:25,4:39:25 PM,16,4,39,25
163926,59966,16:39:26,4:39:26 PM,16,4,39,26
163927,59967,16:39:27,4:39:27 PM,16,4,39,27
163928,59968,16:39:28,4:39:28 PM,16,4,39,28
163929,59969,16:39:29,4:39:29 PM,16,4,39,29
163930,59970,16:39:30,4:39:30 PM,16,4,39,30
163931,59971,16:39:31,4:39:31 PM,16,4,39,31
163932,59972,16:39:32,4:39:32 PM,16,4,39,32
163933,59973,16:39:33,4:39:33 PM,16,4,39,33
163934,59974,16:39:34,4:39:34 PM,16,4,39,34
163935,59975,16:39:35,4:39:35 PM,16,4,39,35
163936,59976,16:39:36,4:39:36 PM,16,4,39,36
163937,59977,16:39:37,4:39:37 PM,16,4,39,37
163938,59978,16:39:38,4:39:38 PM,16,4,39,38
163939,59979,16:39:39,4:39:39 PM,16,4,39,39
163940,59980,16:39:40,4:39:40 PM,16,4,39,40
163941,59981,16:39:41,4:39:41 PM,16,4,39,41
163942,59982,16:39:42,4:39:42 PM,16,4,39,42
163943,59983,16:39:43,4:39:43 PM,16,4,39,43
163944,59984,16:39:44,4:39:44 PM,16,4,39,44
163945,59985,16:39:45,4:39:45 PM,16,4,39,45
163946,59986,16:39:46,4:39:46 PM,16,4,39,46
163947,59987,16:39:47,4:39:47 PM,16,4,39,47
163948,59988,16:39:48,4:39:48 PM,16,4,39,48
163949,59989,16:39:49,4:39:49 PM,16,4,39,49
163950,59990,16:39:50,4:39:50 PM,16,4,39,50
163951,59991,16:39:51,4:39:51 PM,16,4,39,51
163952,59992,16:39:52,4:39:52 PM,16,4,39,52
163953,59993,16:39:53,4:39:53 PM,16,4,39,53
163954,59994,16:39:54,4:39:54 PM,16,4,39,54
163955,59995,16:39:55,4:39:55 PM,16,4,39,55
163956,59996,16:39:56,4:39:56 PM,16,4,39,56
163957,59997,16:39:57,4:39:57 PM,16,4,39,57
163958,59998,16:39:58,4:39:58 PM,16,4,39,58
163959,59999,16:39:59,4:39:59 PM,16,4,39,59
164000,60000,16:40:00,4:40:00 PM,16,4,40,0
164001,60001,16:40:01,4:40:01 PM,16,4,40,1
164002,60002,16:40:02,4:40:02 PM,16,4,40,2
164003,60003,16:40:03,4:40:03 PM,16,4,40,3
164004,60004,16:40:04,4:40:04 PM,16,4,40,4
164005,60005,16:40:05,4:40:05 PM,16,4,40,5
164006,60006,16:40:06,4:40:06 PM,16,4,40,6
164007,60007,16:40:07,4:40:07 PM,16,4,40,7
164008,60008,16:40:08,4:40:08 PM,16,4,40,8
164009,60009,16:40:09,4:40:09 PM,16,4,40,9
164010,60010,16:40:10,4:40:10 PM,16,4,40,10
164011,60011,16:40:11,4:40:11 PM,16,4,40,11
164012,60012,16:40:12,4:40:12 PM,16,4,40,12
164013,60013,16:40:13,4:40:13 PM,16,4,40,13
164014,60014,16:40:14,4:40:14 PM,16,4,40,14
164015,60015,16:40:15,4:40:15 PM,16,4,40,15
164016,60016,16:40:16,4:40:16 PM,16,4,40,16
164017,60017,16:40:17,4:40:17 PM,16,4,40,17
164018,60018,16:40:18,4:40:18 PM,16,4,40,18
164019,60019,16:40:19,4:40:19 PM,16,4,40,19
164020,60020,16:40:20,4:40:20 PM,16,4,40,20
164021,60021,16:40:21,4:40:21 PM,16,4,40,21
164022,60022,16:40:22,4:40:22 PM,16,4,40,22
164023,60023,16:40:23,4:40:23 PM,16,4,40,23
164024,60024,16:40:24,4:40:24 PM,16,4,40,24
164025,60025,16:40:25,4:40:25 PM,16,4,40,25
164026,60026,16:40:26,4:40:26 PM,16,4,40,26
164027,60027,16:40:27,4:40:27 PM,16,4,40,27
164028,60028,16:40:28,4:40:28 PM,16,4,40,28
164029,60029,16:40:29,4:40:29 PM,16,4,40,29
164030,60030,16:40:30,4:40:30 PM,16,4,40,30
164031,60031,16:40:31,4:40:31 PM,16,4,40,31
164032,60032,16:40:32,4:40:32 PM,16,4,40,32
164033,60033,16:40:33,4:40:33 PM,16,4,40,33
164034,60034,16:40:34,4:40:34 PM,16,4,40,34
164035,60035,16:40:35,4:40:35 PM,16,4,40,35
164036,60036,16:40:36,4:40:36 PM,16,4,40,36
164037,60037,16:40:37,4:40:37 PM,16,4,40,37
164038,60038,16:40:38,4:40:38 PM,16,4,40,38
164039,60039,16:40:39,4:40:39 PM,16,4,40,39
164040,60040,16:40:40,4:40:40 PM,16,4,40,40
164041,60041,16:40:41,4:40:41 PM,16,4,40,41
164042,60042,16:40:42,4:40:42 PM,16,4,40,42
164043,60043,16:40:43,4:40:43 PM,16,4,40,43
164044,60044,16:40:44,4:40:44 PM,16,4,40,44
164045,60045,16:40:45,4:40:45 PM,16,4,40,45
164046,60046,16:40:46,4:40:46 PM,16,4,40,46
164047,60047,16:40:47,4:40:47 PM,16,4,40,47
164048,60048,16:40:48,4:40:48 PM,16,4,40,48
164049,60049,16:40:49,4:40:49 PM,16,4,40,49
164050,60050,16:40:50,4:40:50 PM,16,4,40,50
164051,60051,16:40:51,4:40:51 PM,16,4,40,51
164052,60052,16:40:52,4:40:52 PM,16,4,40,52
164053,60053,16:40:53,4:40:53 PM,16,4,40,53
164054,60054,16:40:54,4:40:54 PM,16,4,40,54
164055,60055,16:40:55,4:40:55 PM,16,4,40,55
164056,60056,16:40:56,4:40:56 PM,16,4,40,56
164057,60057,16:40:57,4:40:57 PM,16,4,40,57
164058,60058,16:40:58,4:40:58 PM,16,4,40,58
164059,60059,16:40:59,4:40:59 PM,16,4,40,59
164100,60060,16:41:00,4:41:00 PM,16,4,41,0
164101,60061,16:41:01,4:41:01 PM,16,4,41,1
164102,60062,16:41:02,4:41:02 PM,16,4,41,2
164103,60063,16:41:03,4:41:03 PM,16,4,41,3
164104,60064,16:41:04,4:41:04 PM,16,4,41,4
164105,60065,16:41:05,4:41:05 PM,16,4,41,5
164106,60066,16:41:06,4:41:06 PM,16,4,41,6
164107,60067,16:41:07,4:41:07 PM,16,4,41,7
164108,60068,16:41:08,4:41:08 PM,16,4,41,8
164109,60069,16:41:09,4:41:09 PM,16,4,41,9
164110,60070,16:41:10,4:41:10 PM,16,4,41,10
164111,60071,16:41:11,4:41:11 PM,16,4,41,11
164112,60072,16:41:12,4:41:12 PM,16,4,41,12
164113,60073,16:41:13,4:41:13 PM,16,4,41,13
164114,60074,16:41:14,4:41:14 PM,16,4,41,14
164115,60075,16:41:15,4:41:15 PM,16,4,41,15
164116,60076,16:41:16,4:41:16 PM,16,4,41,16
164117,60077,16:41:17,4:41:17 PM,16,4,41,17
164118,60078,16:41:18,4:41:18 PM,16,4,41,18
164119,60079,16:41:19,4:41:19 PM,16,4,41,19
164120,60080,16:41:20,4:41:20 PM,16,4,41,20
164121,60081,16:41:21,4:41:21 PM,16,4,41,21
164122,60082,16:41:22,4:41:22 PM,16,4,41,22
164123,60083,16:41:23,4:41:23 PM,16,4,41,23
164124,60084,16:41:24,4:41:24 PM,16,4,41,24
164125,60085,16:41:25,4:41:25 PM,16,4,41,25
164126,60086,16:41:26,4:41:26 PM,16,4,41,26
164127,60087,16:41:27,4:41:27 PM,16,4,41,27
164128,60088,16:41:28,4:41:28 PM,16,4,41,28
164129,60089,16:41:29,4:41:29 PM,16,4,41,29
164130,60090,16:41:30,4:41:30 PM,16,4,41,30
164131,60091,16:41:31,4:41:31 PM,16,4,41,31
164132,60092,16:41:32,4:41:32 PM,16,4,41,32
164133,60093,16:41:33,4:41:33 PM,16,4,41,33
164134,60094,16:41:34,4:41:34 PM,16,4,41,34
164135,60095,16:41:35,4:41:35 PM,16,4,41,35
164136,60096,16:41:36,4:41:36 PM,16,4,41,36
164137,60097,16:41:37,4:41:37 PM,16,4,41,37
164138,60098,16:41:38,4:41:38 PM,16,4,41,38
164139,60099,16:41:39,4:41:39 PM,16,4,41,39
164140,60100,16:41:40,4:41:40 PM,16,4,41,40
164141,60101,16:41:41,4:41:41 PM,16,4,41,41
164142,60102,16:41:42,4:41:42 PM,16,4,41,42
164143,60103,16:41:43,4:41:43 PM,16,4,41,43
164144,60104,16:41:44,4:41:44 PM,16,4,41,44
164145,60105,16:41:45,4:41:45 PM,16,4,41,45
164146,60106,16:41:46,4:41:46 PM,16,4,41,46
164147,60107,16:41:47,4:41:47 PM,16,4,41,47
164148,60108,16:41:48,4:41:48 PM,16,4,41,48
164149,60109,16:41:49,4:41:49 PM,16,4,41,49
164150,60110,16:41:50,4:41:50 PM,16,4,41,50
164151,60111,16:41:51,4:41:51 PM,16,4,41,51
164152,60112,16:41:52,4:41:52 PM,16,4,41,52
164153,60113,16:41:53,4:41:53 PM,16,4,41,53
164154,60114,16:41:54,4:41:54 PM,16,4,41,54
164155,60115,16:41:55,4:41:55 PM,16,4,41,55
164156,60116,16:41:56,4:41:56 PM,16,4,41,56
164157,60117,16:41:57,4:41:57 PM,16,4,41,57
164158,60118,16:41:58,4:41:58 PM,16,4,41,58
164159,60119,16:41:59,4:41:59 PM,16,4,41,59
164200,60120,16:42:00,4:42:00 PM,16,4,42,0
164201,60121,16:42:01,4:42:01 PM,16,4,42,1
164202,60122,16:42:02,4:42:02 PM,16,4,42,2
164203,60123,16:42:03,4:42:03 PM,16,4,42,3
164204,60124,16:42:04,4:42:04 PM,16,4,42,4
164205,60125,16:42:05,4:42:05 PM,16,4,42,5
164206,60126,16:42:06,4:42:06 PM,16,4,42,6
164207,60127,16:42:07,4:42:07 PM,16,4,42,7
164208,60128,16:42:08,4:42:08 PM,16,4,42,8
164209,60129,16:42:09,4:42:09 PM,16,4,42,9
164210,60130,16:42:10,4:42:10 PM,16,4,42,10
164211,60131,16:42:11,4:42:11 PM,16,4,42,11
164212,60132,16:42:12,4:42:12 PM,16,4,42,12
164213,60133,16:42:13,4:42:13 PM,16,4,42,13
164214,60134,16:42:14,4:42:14 PM,16,4,42,14
164215,60135,16:42:15,4:42:15 PM,16,4,42,15
164216,60136,16:42:16,4:42:16 PM,16,4,42,16
164217,60137,16:42:17,4:42:17 PM,16,4,42,17
164218,60138,16:42:18,4:42:18 PM,16,4,42,18
164219,60139,16:42:19,4:42:19 PM,16,4,42,19
164220,60140,16:42:20,4:42:20 PM,16,4,42,20
164221,60141,16:42:21,4:42:21 PM,16,4,42,21
164222,60142,16:42:22,4:42:22 PM,16,4,42,22
164223,60143,16:42:23,4:42:23 PM,16,4,42,23
164224,60144,16:42:24,4:42:24 PM,16,4,42,24
164225,60145,16:42:25,4:42:25 PM,16,4,42,25
164226,60146,16:42:26,4:42:26 PM,16,4,42,26
164227,60147,16:42:27,4:42:27 PM,16,4,42,27
164228,60148,16:42:28,4:42:28 PM,16,4,42,28
164229,60149,16:42:29,4:42:29 PM,16,4,42,29
164230,60150,16:42:30,4:42:30 PM,16,4,42,30
164231,60151,16:42:31,4:42:31 PM,16,4,42,31
164232,60152,16:42:32,4:42:32 PM,16,4,42,32
164233,60153,16:42:33,4:42:33 PM,16,4,42,33
164234,60154,16:42:34,4:42:34 PM,16,4,42,34
164235,60155,16:42:35,4:42:35 PM,16,4,42,35
164236,60156,16:42:36,4:42:36 PM,16,4,42,36
164237,60157,16:42:37,4:42:37 PM,16,4,42,37
164238,60158,16:42:38,4:42:38 PM,16,4,42,38
164239,60159,16:42:39,4:42:39 PM,16,4,42,39
164240,60160,16:42:40,4:42:40 PM,16,4,42,40
164241,60161,16:42:41,4:42:41 PM,16,4,42,41
164242,60162,16:42:42,4:42:42 PM,16,4,42,42
164243,60163,16:42:43,4:42:43 PM,16,4,42,43
164244,60164,16:42:44,4:42:44 PM,16,4,42,44
164245,60165,16:42:45,4:42:45 PM,16,4,42,45
164246,60166,16:42:46,4:42:46 PM,16,4,42,46
164247,60167,16:42:47,4:42:47 PM,16,4,42,47
164248,60168,16:42:48,4:42:48 PM,16,4,42,48
164249,60169,16:42:49,4:42:49 PM,16,4,42,49
164250,60170,16:42:50,4:42:50 PM,16,4,42,50
164251,60171,16:42:51,4:42:51 PM,16,4,42,51
164252,60172,16:42:52,4:42:52 PM,16,4,42,52
164253,60173,16:42:53,4:42:53 PM,16,4,42,53
164254,60174,16:42:54,4:42:54 PM,16,4,42,54
164255,60175,16:42:55,4:42:55 PM,16,4,42,55
164256,60176,16:42:56,4:42:56 PM,16,4,42,56
164257,60177,16:42:57,4:42:57 PM,16,4,42,57
164258,60178,16:42:58,4:42:58 PM,16,4,42,58
164259,60179,16:42:59,4:42:59 PM,16,4,42,59
164300,60180,16:43:00,4:43:00 PM,16,4,43,0
164301,60181,16:43:01,4:43:01 PM,16,4,43,1
164302,60182,16:43:02,4:43:02 PM,16,4,43,2
164303,60183,16:43:03,4:43:03 PM,16,4,43,3
164304,60184,16:43:04,4:43:04 PM,16,4,43,4
164305,60185,16:43:05,4:43:05 PM,16,4,43,5
164306,60186,16:43:06,4:43:06 PM,16,4,43,6
164307,60187,16:43:07,4:43:07 PM,16,4,43,7
164308,60188,16:43:08,4:43:08 PM,16,4,43,8
164309,60189,16:43:09,4:43:09 PM,16,4,43,9
164310,60190,16:43:10,4:43:10 PM,16,4,43,10
164311,60191,16:43:11,4:43:11 PM,16,4,43,11
164312,60192,16:43:12,4:43:12 PM,16,4,43,12
164313,60193,16:43:13,4:43:13 PM,16,4,43,13
164314,60194,16:43:14,4:43:14 PM,16,4,43,14
164315,60195,16:43:15,4:43:15 PM,16,4,43,15
164316,60196,16:43:16,4:43:16 PM,16,4,43,16
164317,60197,16:43:17,4:43:17 PM,16,4,43,17
164318,60198,16:43:18,4:43:18 PM,16,4,43,18
164319,60199,16:43:19,4:43:19 PM,16,4,43,19
164320,60200,16:43:20,4:43:20 PM,16,4,43,20
164321,60201,16:43:21,4:43:21 PM,16,4,43,21
164322,60202,16:43:22,4:43:22 PM,16,4,43,22
164323,60203,16:43:23,4:43:23 PM,16,4,43,23
164324,60204,16:43:24,4:43:24 PM,16,4,43,24
164325,60205,16:43:25,4:43:25 PM,16,4,43,25
164326,60206,16:43:26,4:43:26 PM,16,4,43,26
164327,60207,16:43:27,4:43:27 PM,16,4,43,27
164328,60208,16:43:28,4:43:28 PM,16,4,43,28
164329,60209,16:43:29,4:43:29 PM,16,4,43,29
164330,60210,16:43:30,4:43:30 PM,16,4,43,30
164331,60211,16:43:31,4:43:31 PM,16,4,43,31
164332,60212,16:43:32,4:43:32 PM,16,4,43,32
164333,60213,16:43:33,4:43:33 PM,16,4,43,33
164334,60214,16:43:34,4:43:34 PM,16,4,43,34
164335,60215,16:43:35,4:43:35 PM,16,4,43,35
164336,60216,16:43:36,4:43:36 PM,16,4,43,36
164337,60217,16:43:37,4:43:37 PM,16,4,43,37
164338,60218,16:43:38,4:43:38 PM,16,4,43,38
164339,60219,16:43:39,4:43:39 PM,16,4,43,39
164340,60220,16:43:40,4:43:40 PM,16,4,43,40
164341,60221,16:43:41,4:43:41 PM,16,4,43,41
164342,60222,16:43:42,4:43:42 PM,16,4,43,42
164343,60223,16:43:43,4:43:43 PM,16,4,43,43
164344,60224,16:43:44,4:43:44 PM,16,4,43,44
164345,60225,16:43:45,4:43:45 PM,16,4,43,45
164346,60226,16:43:46,4:43:46 PM,16,4,43,46
164347,60227,16:43:47,4:43:47 PM,16,4,43,47
164348,60228,16:43:48,4:43:48 PM,16,4,43,48
164349,60229,16:43:49,4:43:49 PM,16,4,43,49
164350,60230,16:43:50,4:43:50 PM,16,4,43,50
164351,60231,16:43:51,4:43:51 PM,16,4,43,51
164352,60232,16:43:52,4:43:52 PM,16,4,43,52
164353,60233,16:43:53,4:43:53 PM,16,4,43,53
164354,60234,16:43:54,4:43:54 PM,16,4,43,54
164355,60235,16:43:55,4:43:55 PM,16,4,43,55
164356,60236,16:43:56,4:43:56 PM,16,4,43,56
164357,60237,16:43:57,4:43:57 PM,16,4,43,57
164358,60238,16:43:58,4:43:58 PM,16,4,43,58
164359,60239,16:43:59,4:43:59 PM,16,4,43,59
164400,60240,16:44:00,4:44:00 PM,16,4,44,0
164401,60241,16:44:01,4:44:01 PM,16,4,44,1
164402,60242,16:44:02,4:44:02 PM,16,4,44,2
164403,60243,16:44:03,4:44:03 PM,16,4,44,3
164404,60244,16:44:04,4:44:04 PM,16,4,44,4
164405,60245,16:44:05,4:44:05 PM,16,4,44,5
164406,60246,16:44:06,4:44:06 PM,16,4,44,6
164407,60247,16:44:07,4:44:07 PM,16,4,44,7
164408,60248,16:44:08,4:44:08 PM,16,4,44,8
164409,60249,16:44:09,4:44:09 PM,16,4,44,9
164410,60250,16:44:10,4:44:10 PM,16,4,44,10
164411,60251,16:44:11,4:44:11 PM,16,4,44,11
164412,60252,16:44:12,4:44:12 PM,16,4,44,12
164413,60253,16:44:13,4:44:13 PM,16,4,44,13
164414,60254,16:44:14,4:44:14 PM,16,4,44,14
164415,60255,16:44:15,4:44:15 PM,16,4,44,15
164416,60256,16:44:16,4:44:16 PM,16,4,44,16
164417,60257,16:44:17,4:44:17 PM,16,4,44,17
164418,60258,16:44:18,4:44:18 PM,16,4,44,18
164419,60259,16:44:19,4:44:19 PM,16,4,44,19
164420,60260,16:44:20,4:44:20 PM,16,4,44,20
164421,60261,16:44:21,4:44:21 PM,16,4,44,21
164422,60262,16:44:22,4:44:22 PM,16,4,44,22
164423,60263,16:44:23,4:44:23 PM,16,4,44,23
164424,60264,16:44:24,4:44:24 PM,16,4,44,24
164425,60265,16:44:25,4:44:25 PM,16,4,44,25
164426,60266,16:44:26,4:44:26 PM,16,4,44,26
164427,60267,16:44:27,4:44:27 PM,16,4,44,27
164428,60268,16:44:28,4:44:28 PM,16,4,44,28
164429,60269,16:44:29,4:44:29 PM,16,4,44,29
164430,60270,16:44:30,4:44:30 PM,16,4,44,30
164431,60271,16:44:31,4:44:31 PM,16,4,44,31
164432,60272,16:44:32,4:44:32 PM,16,4,44,32
164433,60273,16:44:33,4:44:33 PM,16,4,44,33
164434,60274,16:44:34,4:44:34 PM,16,4,44,34
164435,60275,16:44:35,4:44:35 PM,16,4,44,35
164436,60276,16:44:36,4:44:36 PM,16,4,44,36
164437,60277,16:44:37,4:44:37 PM,16,4,44,37
164438,60278,16:44:38,4:44:38 PM,16,4,44,38
164439,60279,16:44:39,4:44:39 PM,16,4,44,39
164440,60280,16:44:40,4:44:40 PM,16,4,44,40
164441,60281,16:44:41,4:44:41 PM,16,4,44,41
164442,60282,16:44:42,4:44:42 PM,16,4,44,42
164443,60283,16:44:43,4:44:43 PM,16,4,44,43
164444,60284,16:44:44,4:44:44 PM,16,4,44,44
164445,60285,16:44:45,4:44:45 PM,16,4,44,45
164446,60286,16:44:46,4:44:46 PM,16,4,44,46
164447,60287,16:44:47,4:44:47 PM,16,4,44,47
164448,60288,16:44:48,4:44:48 PM,16,4,44,48
164449,60289,16:44:49,4:44:49 PM,16,4,44,49
164450,60290,16:44:50,4:44:50 PM,16,4,44,50
164451,60291,16:44:51,4:44:51 PM,16,4,44,51
164452,60292,16:44:52,4:44:52 PM,16,4,44,52
164453,60293,16:44:53,4:44:53 PM,16,4,44,53
164454,60294,16:44:54,4:44:54 PM,16,4,44,54
164455,60295,16:44:55,4:44:55 PM,16,4,44,55
164456,60296,16:44:56,4:44:56 PM,16,4,44,56
164457,60297,16:44:57,4:44:57 PM,16,4,44,57
164458,60298,16:44:58,4:44:58 PM,16,4,44,58
164459,60299,16:44:59,4:44:59 PM,16,4,44,59
164500,60300,16:45:00,4:45:00 PM,16,4,45,0
164501,60301,16:45:01,4:45:01 PM,16,4,45,1
164502,60302,16:45:02,4:45:02 PM,16,4,45,2
164503,60303,16:45:03,4:45:03 PM,16,4,45,3
164504,60304,16:45:04,4:45:04 PM,16,4,45,4
164505,60305,16:45:05,4:45:05 PM,16,4,45,5
164506,60306,16:45:06,4:45:06 PM,16,4,45,6
164507,60307,16:45:07,4:45:07 PM,16,4,45,7
164508,60308,16:45:08,4:45:08 PM,16,4,45,8
164509,60309,16:45:09,4:45:09 PM,16,4,45,9
164510,60310,16:45:10,4:45:10 PM,16,4,45,10
164511,60311,16:45:11,4:45:11 PM,16,4,45,11
164512,60312,16:45:12,4:45:12 PM,16,4,45,12
164513,60313,16:45:13,4:45:13 PM,16,4,45,13
164514,60314,16:45:14,4:45:14 PM,16,4,45,14
164515,60315,16:45:15,4:45:15 PM,16,4,45,15
164516,60316,16:45:16,4:45:16 PM,16,4,45,16
164517,60317,16:45:17,4:45:17 PM,16,4,45,17
164518,60318,16:45:18,4:45:18 PM,16,4,45,18
164519,60319,16:45:19,4:45:19 PM,16,4,45,19
164520,60320,16:45:20,4:45:20 PM,16,4,45,20
164521,60321,16:45:21,4:45:21 PM,16,4,45,21
164522,60322,16:45:22,4:45:22 PM,16,4,45,22
164523,60323,16:45:23,4:45:23 PM,16,4,45,23
164524,60324,16:45:24,4:45:24 PM,16,4,45,24
164525,60325,16:45:25,4:45:25 PM,16,4,45,25
164526,60326,16:45:26,4:45:26 PM,16,4,45,26
164527,60327,16:45:27,4:45:27 PM,16,4,45,27
164528,60328,16:45:28,4:45:28 PM,16,4,45,28
164529,60329,16:45:29,4:45:29 PM,16,4,45,29
164530,60330,16:45:30,4:45:30 PM,16,4,45,30
164531,60331,16:45:31,4:45:31 PM,16,4,45,31
164532,60332,16:45:32,4:45:32 PM,16,4,45,32
164533,60333,16:45:33,4:45:33 PM,16,4,45,33
164534,60334,16:45:34,4:45:34 PM,16,4,45,34
164535,60335,16:45:35,4:45:35 PM,16,4,45,35
164536,60336,16:45:36,4:45:36 PM,16,4,45,36
164537,60337,16:45:37,4:45:37 PM,16,4,45,37
164538,60338,16:45:38,4:45:38 PM,16,4,45,38
164539,60339,16:45:39,4:45:39 PM,16,4,45,39
164540,60340,16:45:40,4:45:40 PM,16,4,45,40
164541,60341,16:45:41,4:45:41 PM,16,4,45,41
164542,60342,16:45:42,4:45:42 PM,16,4,45,42
164543,60343,16:45:43,4:45:43 PM,16,4,45,43
164544,60344,16:45:44,4:45:44 PM,16,4,45,44
164545,60345,16:45:45,4:45:45 PM,16,4,45,45
164546,60346,16:45:46,4:45:46 PM,16,4,45,46
164547,60347,16:45:47,4:45:47 PM,16,4,45,47
164548,60348,16:45:48,4:45:48 PM,16,4,45,48
164549,60349,16:45:49,4:45:49 PM,16,4,45,49
164550,60350,16:45:50,4:45:50 PM,16,4,45,50
164551,60351,16:45:51,4:45:51 PM,16,4,45,51
164552,60352,16:45:52,4:45:52 PM,16,4,45,52
164553,60353,16:45:53,4:45:53 PM,16,4,45,53
164554,60354,16:45:54,4:45:54 PM,16,4,45,54
164555,60355,16:45:55,4:45:55 PM,16,4,45,55
164556,60356,16:45:56,4:45:56 PM,16,4,45,56
164557,60357,16:45:57,4:45:57 PM,16,4,45,57
164558,60358,16:45:58,4:45:58 PM,16,4,45,58
164559,60359,16:45:59,4:45:59 PM,16,4,45,59
164600,60360,16:46:00,4:46:00 PM,16,4,46,0
164601,60361,16:46:01,4:46:01 PM,16,4,46,1
164602,60362,16:46:02,4:46:02 PM,16,4,46,2
164603,60363,16:46:03,4:46:03 PM,16,4,46,3
164604,60364,16:46:04,4:46:04 PM,16,4,46,4
164605,60365,16:46:05,4:46:05 PM,16,4,46,5
164606,60366,16:46:06,4:46:06 PM,16,4,46,6
164607,60367,16:46:07,4:46:07 PM,16,4,46,7
164608,60368,16:46:08,4:46:08 PM,16,4,46,8
164609,60369,16:46:09,4:46:09 PM,16,4,46,9
164610,60370,16:46:10,4:46:10 PM,16,4,46,10
164611,60371,16:46:11,4:46:11 PM,16,4,46,11
164612,60372,16:46:12,4:46:12 PM,16,4,46,12
164613,60373,16:46:13,4:46:13 PM,16,4,46,13
164614,60374,16:46:14,4:46:14 PM,16,4,46,14
164615,60375,16:46:15,4:46:15 PM,16,4,46,15
164616,60376,16:46:16,4:46:16 PM,16,4,46,16
164617,60377,16:46:17,4:46:17 PM,16,4,46,17
164618,60378,16:46:18,4:46:18 PM,16,4,46,18
164619,60379,16:46:19,4:46:19 PM,16,4,46,19
164620,60380,16:46:20,4:46:20 PM,16,4,46,20
164621,60381,16:46:21,4:46:21 PM,16,4,46,21
164622,60382,16:46:22,4:46:22 PM,16,4,46,22
164623,60383,16:46:23,4:46:23 PM,16,4,46,23
